disciplina,situacaoDisciplina
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,CANCELADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,APROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,REPROVADO
Banco_Dados_II,MATRICULADO
Banco_Dados_II,MATRICULADO
Banco_Dados_II,MATRICULADO
Banco_Dados_II,MATRICULADO
Banco_Dados_II,MATRICULADO
Banco_Dados_II,MATRICULADO
Banco_Dados_II,MATRICULADO
Banco_Dados_II,MATRICULADO
Banco_Dados_II,MATRICULADO
Banco_Dados_II,MATRICULADO
Banco_Dados_II,MATRICULADO
Banco_Dados_II,MATRICULADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,CANCELADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,CANCELADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,CANCELADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,CANCELADO
Redes_Computadores_I,CANCELADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,CANCELADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,CANCELADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,CANCELADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,CANCELADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,CANCELADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,APROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,REPROVADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Redes_Computadores_I,MATRICULADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,CANCELADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,CANCELADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,CANCELADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,CANCELADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,CANCELADO
Estatisticas,CANCELADO
Estatisticas,CANCELADO
Estatisticas,CANCELADO
Estatisticas,REPROVADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,CANCELADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,CANCELADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,CANCELADO
Estatisticas,CANCELADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,CANCELADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,CANCELADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,CANCELADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,APROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,REPROVADO
Estatisticas,CANCELADO
Estatisticas,CANCELADO
